date,NATIONAL_DEMAND,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,LONDON_TEMPERATURE,CARDIFF_TEMPERATURE,GLASSGOW_TEMPERATURE
2021-01-12 08:00:00,72529,65772,2791,6527.0,1,13080.0,8.5565,9.5535,-1.6745
2021-01-12 09:00:00,78097,70843,2438,6527.0,600,13080.0,8.106501,9.5035,-1.6745
2021-01-12 10:00:00,78909,71507,2140,6527.0,2439,13080.0,7.9564996,9.6035,-0.62450004
2021-01-12 11:00:00,79039,71558,2042,6527.0,4150,13080.0,8.0565,9.9035,0.87549996
2021-01-12 12:00:00,79549,71884,1997,6527.0,4860,13080.0,7.5565,10.4535,1.5255
2021-01-12 13:00:00,79750,72044,1950,6527.0,4600,13080.0,6.5065,10.0035,2.1755
2021-01-12 14:00:00,78266,70785,1856,6527.0,3430,13080.0,6.1064997,9.7535,2.2254999
2021-01-12 15:00:00,79994,72412,1731,6527.0,1219,13080.0,5.9564996,9.0035,0.5255
2021-01-12 16:00:00,83793,76050,1641,6527.0,79,13080.0,4.7565,8.2035,-1.3744999
2021-01-12 17:00:00,88472,79933,1535,6527.0,1,13080.0,2.2065,7.4035,-2.6745
2021-01-12 18:00:00,88646,80116,1432,6527.0,0,13080.0,1.5565,6.5535,-2.6745
2021-01-12 19:00:00,86031,77866,1336,6527.0,0,13080.0,0.5565,5.8035,-0.97449994
2021-01-12 20:00:00,81426,73765,1275,6527.0,0,13080.0,0.9565,5.4535,-0.62450004
2021-01-12 21:00:00,75336,68143,1253,6527.0,0,13080.0,0.15650001,5.4035,-0.57449996
2021-01-12 22:00:00,68755,62241,1255,6527.0,0,13080.0,-0.3435,5.4035,-0.17449999
2021-01-12 23:00:00,61474,55357,1266,6527.0,0,13080.0,-1.0435,5.3035,0.1755
2021-01-13 00:00:00,56915,51339,1259,6527.0,0,13080.0,0.2565,5.1035,-0.2245
2021-01-13 01:00:00,57379,51923,1258,6527.0,0,13080.0,-1.4435,5.4035,-0.5245
2021-01-13 02:00:00,55690,50371,1281,6527.0,0,13080.0,-0.0435,5.7535,-1.2245
2021-01-13 03:00:00,54354,48950,1354,6527.0,0,13080.0,0.3565,6.2035,-0.9245
2021-01-13 04:00:00,53097,47648,1445,6527.0,0,13080.0,0.8565,7.0535,-0.42450002
2021-01-13 05:00:00,53351,47888,1571,6527.0,0,13080.0,2.0065,8.0535,-0.3745
2021-01-13 06:00:00,57633,51788,1610,6527.0,0,13080.0,2.8565,8.9535,-0.27449998
2021-01-13 07:00:00,66860,60258,1588,6527.0,0,13080.0,3.3565,9.3035,-0.17449999
2021-01-13 08:00:00,75400,68219,1588,6527.0,2,13080.0,3.9065,9.5535,-0.12450001
2021-01-13 09:00:00,80283,72549,1607,6527.0,284,13080.0,4.4564996,9.7535,0.0255
2021-01-13 10:00:00,81802,73862,1615,6527.0,985,13080.0,5.1565,9.9535,0.87549996
2021-01-13 11:00:00,82395,74285,1652,6527.0,1295,13080.0,5.7565,10.1035,1.4255
2021-01-13 12:00:00,83747,75435,1735,6527.0,1444,13080.0,6.4564996,9.6535,1.3255
2021-01-13 13:00:00,84165,75769,1802,6527.0,1083,13080.0,6.9065,9.8535,1.2255
2021-01-13 14:00:00,82780,74514,1853,6527.0,878,13080.0,7.7565,9.9035,1.2255
2021-01-13 15:00:00,82479,74158,1927,6527.0,390,13080.0,8.4065,9.7535,1.2255
2021-01-13 16:00:00,84463,76175,2019,6527.0,26,13080.0,8.6565,9.5535,1.2255
2021-01-13 17:00:00,88587,79875,2056,6527.0,0,13080.0,8.8065,9.5035,1.4255
2021-01-13 18:00:00,88450,79968,2098,6527.0,0,13080.0,8.9065,9.5535,1.4255
2021-01-13 19:00:00,83872,75858,2099,6527.0,0,13080.0,8.856501,9.6535,1.4255
2021-01-13 20:00:00,79590,72126,2148,6527.0,0,13080.0,8.7565,9.7535,1.5255
2021-01-13 21:00:00,73571,66752,2171,6527.0,0,13080.0,8.6565,9.7035,1.5755
2021-01-13 22:00:00,66309,60289,2200,6527.0,0,13080.0,8.606501,9.7535,1.6255001
2021-01-13 23:00:00,59513,53911,2183,6527.0,0,13080.0,8.1565,9.9035,1.5755
2021-01-14 00:00:00,54947,49795,2168,6527.0,0,13080.0,8.856501,9.3535,1.5755
2021-01-14 01:00:00,55250,50183,2180,6527.0,0,13080.0,8.856501,9.6035,1.5755
2021-01-14 02:00:00,53245,48361,2234,6527.0,0,13080.0,8.6565,9.6535,1.6255001
2021-01-14 03:00:00,51861,47051,2363,6527.0,0,13080.0,7.9564996,9.9035,1.4255
2021-01-14 04:00:00,50667,45929,2569,6527.0,0,13080.0,7.6064997,9.9035,1.3255
2021-01-14 05:00:00,50894,46074,2894,6527.0,0,13080.0,6.8564997,9.8535,1.2255
2021-01-14 06:00:00,54900,49647,3142,6527.0,0,13080.0,6.4564996,9.6035,1.0755
2021-01-14 07:00:00,62699,56811,3298,6527.0,0,13080.0,6.4065,9.8035,1.0255
2021-01-14 08:00:00,71083,64442,3432,6527.0,0,13080.0,5.9065,9.8535,1.1255
2021-01-14 09:00:00,77839,70739,3512,6527.0,92,13080.0,5.0565,9.2535,1.0755
2021-01-14 10:00:00,80257,72909,3498,6527.0,457,13080.0,4.6565,9.3035,1.1255
2021-01-14 11:00:00,81574,74037,3434,6527.0,932,13080.0,4.7565,9.2035,1.2255
2021-01-14 12:00:00,83556,75771,3275,6527.0,1113,13080.0,4.3564997,10.0035,1.7755
2021-01-14 13:00:00,84532,76595,3122,6527.0,1314,13080.0,4.3065,10.0535,2.1255
2021-01-14 14:00:00,83552,75783,2953,6527.0,931,13080.0,4.4065,9.8535,2.3255
2021-01-14 15:00:00,83220,75595,2739,6527.0,580,13080.0,4.2565,9.1535,2.3755
2021-01-14 16:00:00,84953,77217,2495,6527.0,103,13080.0,2.8565,8.6035,2.1755
2021-01-14 17:00:00,88911,80440,2314,6527.0,1,13080.0,2.5565,8.3535,1.8755001
2021-01-14 18:00:00,89150,80750,2170,6527.0,0,13080.0,2.2065,8.3535,1.7755
2021-01-14 19:00:00,84617,76678,2020,6527.0,0,13080.0,2.0065,8.4035,1.2755
2021-01-14 20:00:00,79679,72244,1777,6527.0,0,13080.0,2.1565,7.5035,1.0255
2021-01-14 21:00:00,74168,67442,1518,6527.0,0,13080.0,2.1065,5.8035,0.87549996
2021-01-14 22:00:00,68026,61956,1331,6527.0,0,13080.0,2.0065,4.7535,0.77550006
2021-01-14 23:00:00,61501,55832,1240,6527.0,0,13080.0,1.5565,3.8535,0.8255
2021-01-15 00:00:00,57129,51798,1201,6527.0,0,13080.0,1.1065,3.6535,-0.72449994
2021-01-15 01:00:00,57629,52430,1108,6527.0,0,13080.0,1.0065,3.7035,-0.47449997
2021-01-15 02:00:00,55999,51045,1024,6527.0,0,13080.0,1.1565,2.9035,-0.12450001
2021-01-15 03:00:00,54842,49869,921,6527.0,0,13080.0,1.4565,1.9535,-0.074499995
2021-01-15 04:00:00,53526,48583,919,6527.0,0,13080.0,1.3065,1.3034999,0.8255
2021-01-15 05:00:00,54074,49173,896,6527.0,0,13080.0,0.9065,0.95350003,1.2755
2021-01-15 06:00:00,58749,53497,851,6527.0,0,13080.0,1.2565,0.6535,1.0755
2021-01-15 07:00:00,67636,61692,803,6527.0,1,13080.0,1.3565,0.20350002,0.7255
2021-01-15 08:00:00,75646,69002,846,6527.0,9,13080.0,1.4065,-0.24649999,0.62549996
2021-01-15 09:00:00,81722,74565,912,6527.0,485,13080.0,1.7565,0.3535,0.9755
2021-01-15 10:00:00,83202,75880,1043,6527.0,1584,13080.0,2.1565,1.1035,2.1255
2021-01-15 11:00:00,83804,76364,1127,6527.0,2740,13080.0,2.9065,1.4535,2.7754998
2021-01-15 12:00:00,84745,77199,1202,6527.0,3300,13080.0,3.2065,1.5035,2.9754999
2021-01-15 13:00:00,84367,76813,1317,6527.0,3630,13080.0,3.6065,1.9035,3.3755
2021-01-15 14:00:00,82444,75255,1465,6527.0,3000,13080.0,4.0065,2.2535,3.3755
2021-01-15 15:00:00,81997,75008,1655,6527.0,1539,13080.0,3.9565,2.5535,3.2254999
2021-01-15 16:00:00,83997,77097,1973,6527.0,243,13080.0,3.5565,2.6535,2.6255
2021-01-15 17:00:00,89729,82248,2294,6527.0,0,13080.0,1.5065,2.2535,2.0255
2021-01-15 18:00:00,90468,83236,2583,6527.0,0,13080.0,0.056500003,2.8535,2.0755
2021-01-15 19:00:00,85608,78915,2851,6527.0,0,13080.0,-0.2935,3.5535,2.0255
2021-01-15 20:00:00,79619,73621,3109,6527.0,0,13080.0,0.6065,3.5035,2.1255
2021-01-15 21:00:00,72494,67350,3357,6527.0,0,13080.0,1.3065,3.5035,2.2254999
2021-01-15 22:00:00,65725,61377,3656,6527.0,0,13080.0,1.0565,3.9035,1.9755
2021-01-15 23:00:00,58637,54583,3996,6527.0,0,13080.0,1.6065,4.5535,1.9755
2021-01-16 00:00:00,53252,49801,4402,6527.0,0,13080.0,2.6565,5.0535,2.4255
2021-01-16 01:00:00,52308,49241,4794,6527.0,0,13080.0,3.0565,5.7035,3.0254998
2021-01-16 02:00:00,49153,46388,5120,6527.0,0,13080.0,3.0065,5.6535,3.3255
2021-01-16 03:00:00,46767,44012,5499,6527.0,0,13080.0,2.8565,5.8035,4.2755
2021-01-16 04:00:00,44691,42015,5789,6527.0,0,13080.0,2.7065,6.3035,4.6755
2021-01-16 05:00:00,44168,41586,5977,6527.0,0,13080.0,2.3565,7.2035,4.9255
2021-01-16 06:00:00,46465,43800,6056,6527.0,0,13080.0,1.9065,7.7035,5.4255
2021-01-16 07:00:00,50848,47694,5923,6527.0,0,13080.0,1.7565,8.3535,6.1755
2021-01-16 08:00:00,55229,51790,5580,6527.0,0,13080.0,1.8065,9.5035,6.4255
2021-01-16 09:00:00,61992,57925,5363,6527.0,88,13080.0,2.6065,9.8035,7.1254997
2021-01-16 10:00:00,67078,62697,5232,6527.0,794,13080.0,4.0065,9.3035,7.3255
2021-01-16 11:00:00,69187,64561,5210,6527.0,2610,13080.0,5.0065,9.1535,8.1755
2021-01-16 12:00:00,69727,64921,5210,6527.0,4370,13080.0,5.7565,9.2035,8.0755005
2021-01-16 13:00:00,70041,65315,5223,6527.0,3910,13080.0,6.1565,9.5035,8.2255
2021-01-16 14:00:00,68455,64010,5150,6527.0,2630,13080.0,6.4564996,9.4535,7.8754997
2021-01-16 15:00:00,68860,64571,4924,6527.0,1011,13080.0,7.1064997,8.8535,7.3255
2021-01-16 16:00:00,71015,66579,4537,6527.0,116,13080.0,5.5565,8.3035,6.4755
2021-01-16 17:00:00,78016,72694,4358,6527.0,0,13080.0,3.6065,7.7535,5.9755
2021-01-16 18:00:00,79676,74246,4376,6527.0,0,13080.0,5.2064996,6.9535,5.6254997
2021-01-16 19:00:00,75779,70508,4491,6527.0,0,13080.0,5.5065,6.4535,5.3255
2021-01-16 20:00:00,70482,65678,4479,6527.0,0,13080.0,5.6565,6.0035,4.8754997
2021-01-16 21:00:00,64842,60464,4422,6527.0,0,13080.0,5.5065,5.1035,4.4255
2021-01-16 22:00:00,58979,54918,4358,6527.0,0,13080.0,4.7565,4.6035,4.2755
2021-01-16 23:00:00,53814,49695,4322,6527.0,0,13080.0,4.5065,4.4035,4.3754997
2021-01-17 00:00:00,50161,46403,4302,6527.0,0,13080.0,4.1064997,4.8535,4.4755
2021-01-17 01:00:00,50532,47031,4357,6527.0,0,13080.0,4.2565,5.1535,4.6254997
2021-01-17 02:00:00,48100,44825,4374,6527.0,0,13080.0,4.4065,5.4035,4.3255
2021-01-17 03:00:00,45996,42879,4317,6527.0,0,13080.0,4.0565,4.6535,4.0755
2021-01-17 04:00:00,44514,41148,4204,6527.0,0,13080.0,3.9065,4.6535,3.7254999
2021-01-17 05:00:00,44127,40816,4113,6527.0,0,13080.0,4.0065,4.5035,3.9754999
2021-01-17 06:00:00,45757,42224,3931,6527.0,0,13080.0,4.0065,4.1035,3.7254999
2021-01-17 07:00:00,48567,44766,3776,6527.0,0,13080.0,3.5565,3.6535,3.5755
2021-01-17 08:00:00,51914,47979,3649,6527.0,69,13080.0,2.9065,3.2535,3.1755
2021-01-17 09:00:00,56493,52284,3530,6527.0,1973,13080.0,3.4065,3.6035,3.2254999
2021-01-17 10:00:00,59995,55206,3440,6527.0,5020,13080.0,4.6565,5.1535,3.9754999
2021-01-17 11:00:00,61736,56473,3465,6527.0,6520,13080.0,5.7064996,6.4535,5.2755
2021-01-17 12:00:00,64477,59028,3478,6527.0,6060,13080.0,6.5565,7.6535,6.2255
2021-01-17 13:00:00,67748,62172,3422,6527.0,4110,13080.0,7.2565,7.8535,6.7755
2021-01-17 14:00:00,68961,63554,3276,6527.0,2400,13080.0,7.1565,7.8535,6.6254997
2021-01-17 15:00:00,70982,65564,3188,6527.0,1198,13080.0,6.6565,7.5535,6.5255
2021-01-17 16:00:00,75422,69682,3245,6527.0,140,13080.0,5.4564996,6.5535,6.1755
2021-01-17 17:00:00,82228,75938,3433,6527.0,0,13080.0,3.9065,5.5535,6.3754997
2021-01-17 18:00:00,81947,76022,3580,6527.0,0,13080.0,3.5065,5.5035,6.2755
2021-01-17 19:00:00,77425,71930,3721,6527.0,0,13080.0,2.7565,5.2035,6.1755
2021-01-17 20:00:00,70924,65885,3779,6527.0,0,13080.0,2.4065,5.1035,6.2255
2021-01-17 21:00:00,65133,60541,3855,6527.0,0,13080.0,2.2065,5.3035,6.1755
2021-01-17 22:00:00,59033,55147,3890,6527.0,0,13080.0,2.1065,5.4035,6.1755
2021-01-17 23:00:00,52845,49369,4010,6527.0,0,13080.0,2.1565,5.3535,6.2255
2021-01-18 00:00:00,49108,46053,4159,6527.0,0,13080.0,1.9565,5.1535,6.1755
2021-01-18 01:00:00,49670,46716,4247,6527.0,0,13080.0,1.7065,5.0535,6.1755
2021-01-18 02:00:00,47882,45174,4309,6527.0,0,13080.0,1.8565,5.7035,5.9255
2021-01-18 03:00:00,46758,43983,4309,6527.0,0,13080.0,2.2065,5.8035,5.5755
2021-01-18 04:00:00,45801,42810,4130,6527.0,0,13080.0,1.8565,5.7035,5.0255
2021-01-18 05:00:00,46683,43420,4020,6527.0,0,13080.0,1.5565,5.9035,5.3754997
2021-01-18 06:00:00,51726,47981,3903,6527.0,1,13080.0,1.5565,5.7535,4.7755
2021-01-18 07:00:00,61553,57085,3821,6527.0,0,13080.0,1.6565,6.0035,4.1255
2021-01-18 08:00:00,70307,65134,3742,6527.0,37,13080.0,1.5065,6.0035,4.2755
2021-01-18 09:00:00,76363,70596,3712,6527.0,619,13080.0,2.5065,6.3535,4.5255
2021-01-18 10:00:00,77675,71696,3679,6527.0,1672,13080.0,4.2565,7.0035,5.2255
2021-01-18 11:00:00,78302,72192,3750,6527.0,2580,13080.0,5.7565,7.6535,6.0255
2021-01-18 12:00:00,79682,73485,3826,6527.0,2460,13080.0,6.3564997,6.7535,6.2755
2021-01-18 13:00:00,80840,74628,3848,6527.0,2500,13080.0,6.6565,6.8035,6.3255
2021-01-18 14:00:00,79993,73994,3742,6527.0,1760,13080.0,6.7064996,6.9535,5.9755
2021-01-18 15:00:00,80091,74182,3682,6527.0,843,13080.0,6.5565,7.1535,5.8754997
2021-01-18 16:00:00,81441,75374,3616,6527.0,89,13080.0,5.9065,7.2535,5.8255
2021-01-18 17:00:00,85190,78349,3692,6527.0,0,13080.0,6.0565,7.2535,5.7755
2021-01-18 18:00:00,85355,78394,3685,6527.0,0,13080.0,6.5565,7.7535,5.5255
2021-01-18 19:00:00,81592,75047,3658,6527.0,0,13080.0,6.9065,8.2035,5.4755
2021-01-18 20:00:00,76010,69857,3606,6527.0,0,13080.0,7.3065,8.8535,5.6254997
2021-01-18 21:00:00,69397,63567,3501,6527.0,0,13080.0,7.5565,9.1035,5.6755
2021-01-18 22:00:00,62369,56921,3311,6527.0,0,13080.0,7.9564996,9.4535,5.6254997
2021-01-18 23:00:00,55284,50050,3291,6527.0,0,13080.0,8.356501,9.5535,5.5255
2021-01-19 00:00:00,50779,45812,3282,6527.0,0,13080.0,8.606501,9.8535,5.4255
2021-01-19 01:00:00,51457,46550,3302,6527.0,0,13080.0,9.3065,10.2035,5.0755
2021-01-19 02:00:00,49920,45135,3310,6527.0,0,13080.0,9.2065,10.4035,4.6755
2021-01-19 03:00:00,48772,43987,3319,6527.0,0,13080.0,9.6565,10.3035,4.4255
2021-01-19 04:00:00,47201,42460,3368,6527.0,0,13080.0,10.1565,10.0535,4.2755
2021-01-19 05:00:00,47665,42940,3367,6527.0,0,13080.0,10.5065,10.1035,4.1255
2021-01-19 06:00:00,52062,46910,3276,6527.0,1,13080.0,10.7065,9.9035,2.5755
2021-01-19 07:00:00,61024,55081,3177,6527.0,1,13080.0,10.7065,9.6535,3.6255
2021-01-19 08:00:00,68752,61979,3160,6527.0,2,13080.0,10.8065,9.7035,2.2254999
2021-01-19 09:00:00,74124,66821,3133,6527.0,290,13080.0,10.4565,9.6535,2.8755
2021-01-19 10:00:00,75004,67505,3131,6527.0,1046,13080.0,10.5065,10.0035,2.2254999
2021-01-19 11:00:00,75020,67341,3236,6527.0,1692,13080.0,10.856501,10.3035,2.8255
2021-01-19 12:00:00,76598,68704,3414,6527.0,1959,13080.0,10.9065,9.6535,3.1755
2021-01-19 13:00:00,77311,69315,3606,6527.0,1306,13080.0,10.7565,10.0535,3.3755
2021-01-19 14:00:00,75964,68069,3724,6527.0,782,13080.0,10.3065,10.1535,3.6755
2021-01-19 15:00:00,76703,68776,3792,6527.0,266,13080.0,9.856501,9.8035,3.8255
2021-01-19 16:00:00,78462,70423,3836,6527.0,21,13080.0,9.6565,9.8535,3.5755
2021-01-19 17:00:00,83004,74408,4026,6527.0,0,13080.0,9.7065,10.0035,3.0254998
2021-01-19 18:00:00,83023,74531,4172,6527.0,0,13080.0,9.7065,10.1035,2.6255
2021-01-19 19:00:00,79219,71182,4259,6527.0,0,13080.0,9.856501,10.4535,2.5254998
2021-01-19 20:00:00,73005,65429,4277,6527.0,0,13080.0,9.7065,10.4035,2.2254999
2021-01-19 21:00:00,66765,59799,4234,6527.0,0,13080.0,9.856501,10.3535,1.9255
2021-01-19 22:00:00,59822,53515,4202,6527.0,0,13080.0,10.0065,10.5535,1.5755
2021-01-19 23:00:00,52947,47032,4247,6527.0,0,13080.0,10.2565,10.7035,1.4755
2021-01-20 00:00:00,48817,43327,4262,6527.0,0,13080.0,10.106501,10.7535,1.3255
2021-01-20 01:00:00,49451,44069,4138,6527.0,0,13080.0,10.1565,10.7035,1.1255
2021-01-20 02:00:00,47748,42533,3972,6527.0,0,13080.0,10.0565,10.9035,1.1255
2021-01-20 03:00:00,46345,41117,3769,6527.0,0,13080.0,10.2565,10.8535,1.2255
2021-01-20 04:00:00,44811,39551,3607,6527.0,0,13080.0,10.356501,10.8535,1.3755001
2021-01-20 05:00:00,45522,40230,3580,6527.0,0,13080.0,10.106501,10.9035,1.4755
2021-01-20 06:00:00,50041,44356,3524,6527.0,1,13080.0,9.9065,10.7535,1.5255
2021-01-20 07:00:00,58821,52395,3538,6527.0,1,13080.0,9.8065,10.4035,1.6255001
2021-01-20 08:00:00,67320,60145,3502,6527.0,0,13080.0,9.606501,10.1535,1.7255
2021-01-20 09:00:00,73150,65503,3519,6527.0,40,13080.0,9.356501,10.4035,1.7755
2021-01-20 10:00:00,74006,66221,3532,6527.0,244,13080.0,9.7065,10.5035,1.8755001
2021-01-20 11:00:00,75508,67570,3658,6527.0,496,13080.0,9.8065,9.9535,2.0755
2021-01-20 12:00:00,77068,68928,3804,6527.0,568,13080.0,10.0565,10.3535,2.0255
2021-01-20 13:00:00,77926,69688,3946,6527.0,467,13080.0,10.356501,10.5035,2.0255
2021-01-20 14:00:00,76707,68688,4014,6527.0,418,13080.0,10.0565,10.6535,2.1255
2021-01-20 15:00:00,76376,68456,3936,6527.0,138,13080.0,9.9565,10.4035,2.1255
2021-01-20 16:00:00,78580,70612,3826,6527.0,17,13080.0,9.7565,10.0535,1.9255
2021-01-20 17:00:00,82518,74037,3798,6527.0,0,13080.0,9.7065,10.1535,1.5755
2021-01-20 18:00:00,83103,74544,3842,6527.0,0,13080.0,10.0565,9.7535,1.4255
2021-01-20 19:00:00,79862,71806,4018,6527.0,0,13080.0,10.2065,9.5035,1.3255
2021-01-20 20:00:00,74498,67025,4127,6527.0,0,13080.0,9.5065,9.5535,1.0255
2021-01-20 21:00:00,68319,61562,4276,6527.0,0,13080.0,9.3065,5.6035,0.7255
2021-01-20 22:00:00,61630,55508,4491,6527.0,0,13080.0,9.5065,3.5535,0.47550002
2021-01-20 23:00:00,55272,49553,4734,6527.0,0,13080.0,8.9565,3.6535,0.2255
2021-01-21 00:00:00,51059,45884,5007,6527.0,0,13080.0,8.6565,4.0035,0.12550001
2021-01-21 01:00:00,51130,46224,5495,6527.0,0,13080.0,5.7064996,3.8035,-0.024499997
2021-01-21 02:00:00,48719,44159,5901,6527.0,0,13080.0,5.0565,3.9035,-0.074499995
2021-01-21 03:00:00,46857,42588,6282,6527.0,0,13080.0,4.5065,4.4535,-0.024499997
2021-01-21 04:00:00,45122,41046,6416,6527.0,0,13080.0,3.9065,4.6035,0.1755
2021-01-21 05:00:00,45686,41737,6488,6527.0,0,13080.0,3.7065,5.0535,-0.024499997
2021-01-21 06:00:00,50357,46201,6535,6527.0,1,13080.0,3.8565,4.8535,-0.024499997
2021-01-21 07:00:00,59395,54597,6622,6527.0,0,13080.0,4.2064996,5.4535,0.0255
2021-01-21 08:00:00,67728,62119,6713,6527.0,84,13080.0,4.7565,5.5035,0.47550002
2021-01-21 09:00:00,71865,65956,6875,6527.0,1735,13080.0,5.6064997,5.9035,0.92550004
2021-01-21 10:00:00,71774,65926,7047,6527.0,4320,13080.0,6.7064996,6.5535,1.9755
2021-01-21 11:00:00,70812,64888,7157,6527.0,6060,13080.0,7.6565,7.3035,3.0254998
2021-01-21 12:00:00,71424,65455,7107,6527.0,5530,13080.0,8.106501,7.3535,3.8255
2021-01-21 13:00:00,72418,66469,6835,6527.0,4620,13080.0,8.3065,7.2035,4.2255
2021-01-21 14:00:00,72480,66769,6358,6527.0,3030,13080.0,8.0565,7.2035,4.3754997
2021-01-21 15:00:00,74415,68894,5790,6527.0,1773,13080.0,7.5565,7.0535,4.1755
2021-01-21 16:00:00,77397,71799,5113,6527.0,330,13080.0,6.7064996,6.2035,3.3755
2021-01-21 17:00:00,83996,77557,4705,6527.0,2,13080.0,6.0565,4.8535,2.6255
2021-01-21 18:00:00,85765,79202,4466,6527.0,0,13080.0,5.6064997,4.0535,2.3755
2021-01-21 19:00:00,82023,75902,4375,6527.0,0,13080.0,5.2565,3.2535,2.3755
2021-01-21 20:00:00,76246,70643,4292,6527.0,0,13080.0,5.1064997,2.1535,2.2754998
2021-01-21 21:00:00,70374,65335,4385,6527.0,0,13080.0,4.8564997,1.1035,2.2754998
2021-01-21 22:00:00,63278,58955,4514,6527.0,0,13080.0,4.3065,1.6535,2.3255
2021-01-21 23:00:00,56625,52785,4711,6527.0,0,13080.0,3.0065,1.7535,2.5755
2021-01-22 00:00:00,52150,48745,4861,6527.0,0,13080.0,2.4565,1.7035,2.2254999
2021-01-22 01:00:00,52492,49189,4902,6527.0,0,13080.0,1.8065,1.1035,2.1755
2021-01-22 02:00:00,51043,47816,4948,6527.0,0,13080.0,1.3565,0.80350006,1.9255
2021-01-22 03:00:00,49342,46204,4905,6527.0,0,13080.0,1.0565,0.6535,1.8755001
2021-01-22 04:00:00,47845,44957,4717,6527.0,0,13080.0,0.5565,0.5035,1.6255001
2021-01-22 05:00:00,48620,45519,4608,6527.0,0,13080.0,0.30650002,0.40350002,1.5255
2021-01-22 06:00:00,53449,49854,4444,6527.0,0,13080.0,0.1065,0.55350006,1.2755
2021-01-22 07:00:00,62534,58111,4255,6527.0,0,13080.0,-0.1435,0.20350002,1.0755
2021-01-22 08:00:00,71378,66019,4021,6527.0,89,13080.0,-0.3435,-0.59650004,0.9755
2021-01-22 09:00:00,75055,69107,3740,6527.0,2581,13080.0,0.9565,0.5035,0.7255
2021-01-22 10:00:00,74387,68055,3435,6527.0,6450,13080.0,2.7065,3.2535,1.7755
2021-01-22 11:00:00,72524,65949,3333,6527.0,9010,13080.0,4.2565,5.4535,2.9754999
2021-01-22 12:00:00,72112,65296,3215,6527.0,10010,13080.0,5.3564997,5.8035,3.4754999
2021-01-22 13:00:00,72136,65341,2979,6527.0,9200,13080.0,6.3065,5.9535,3.9754999
2021-01-22 14:00:00,72756,66041,2675,6527.0,6240,13080.0,6.6565,6.0035,3.9255
2021-01-22 15:00:00,73988,67154,2320,6527.0,3010,13080.0,6.5065,4.7035,3.4255
2021-01-22 16:00:00,77311,70150,2090,6527.0,450,13080.0,5.2064996,4.5535,1.9255
2021-01-22 17:00:00,83148,75101,2028,6527.0,1,13080.0,3.9065,3.8535,0.47550002
2021-01-22 18:00:00,84486,76348,1988,6527.0,0,13080.0,3.2565,3.5035,-0.2245
2021-01-22 19:00:00,81515,73746,1890,6527.0,0,13080.0,2.5565,2.4035,-0.62450004
2021-01-22 20:00:00,75718,68413,1789,6527.0,0,13080.0,2.2565,1.6035,-1.1244999
2021-01-22 21:00:00,71406,64655,1746,6527.0,0,13080.0,2.3065,1.0035,-1.3245
2021-01-22 22:00:00,65580,59385,1720,6527.0,0,13080.0,2.4565,-0.6465,-1.9244999
2021-01-22 23:00:00,60172,54256,1702,6527.0,0,13080.0,3.1065,-0.59650004,-2.0745
2021-01-23 00:00:00,55700,50510,1608,6527.0,0,13080.0,3.5565,-0.94650006,-2.4745002
2021-01-23 01:00:00,56085,50994,1584,6527.0,0,13080.0,2.9065,-2.1965,-2.3245
2021-01-23 02:00:00,54211,49272,1537,6527.0,0,13080.0,1.8065,-1.7465,-2.2245002
2021-01-23 03:00:00,52808,47833,1443,6527.0,0,13080.0,0.5565,-1.4465001,-2.5745
2021-01-23 04:00:00,51046,46158,1304,6527.0,0,13080.0,-0.6435,-2.0465,-2.7745001
2021-01-23 05:00:00,50600,45814,1289,6527.0,0,13080.0,-1.2935,-1.9465001,-3.0245001
2021-01-23 06:00:00,52483,47553,1309,6527.0,0,13080.0,-2.2435,-1.7965,-3.4245
2021-01-23 07:00:00,56820,51627,1308,6527.0,0,13080.0,-2.5935,-0.79649997,-3.2745001
2021-01-23 08:00:00,61098,55505,1369,6527.0,33,13080.0,-2.6435,-0.39649996,-2.9245
2021-01-23 09:00:00,66770,60687,1401,6527.0,1011,13080.0,-0.6435,0.70350003,-2.0245001
2021-01-23 10:00:00,69592,63173,1401,6527.0,3080,13080.0,0.6065,1.8034999,-0.12450001
2021-01-23 11:00:00,69631,62976,1505,6527.0,5320,13080.0,2.0565,2.9035,1.3255
2021-01-23 12:00:00,69610,62946,1669,6527.0,6540,13080.0,3.0565,3.7535,1.5255
2021-01-23 13:00:00,69561,62891,1793,6527.0,6500,13080.0,3.3065,4.3035,2.0755
2021-01-23 14:00:00,69220,62675,1826,6527.0,5560,13080.0,3.4565,4.4035,1.9255
2021-01-23 15:00:00,69954,63423,1775,6527.0,3520,13080.0,3.3565,4.1535,1.3755001
2021-01-23 16:00:00,73180,66463,1681,6527.0,917,13080.0,2.4065,3.3035,-0.17449999
2021-01-23 17:00:00,80796,73073,1702,6527.0,3,13080.0,0.9565,-0.046499997,-1.3245
2021-01-23 18:00:00,83807,75777,1691,6527.0,0,13080.0,0.2565,-1.5965,-1.4745
2021-01-23 19:00:00,80826,73178,1607,6527.0,0,13080.0,-0.4935,-2.6965,-1.9745001
