"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-04-13",15,21054,"A",22989,19744,2020,6562,526,15905,0,109,2700,950,926,-813,-450,-63,489,478,974,0
"2024-04-13",16,21722,"A",23588,20411,2143,6562,1025,15905,0,127,2657,948,923,-783,-450,-6,527,545,998,0
"2024-04-13",17,22662,"A",23979,21358,2342,6562,1596,15905,0,127,3359,433,821,-165,-450,-75,547,731,999,0
"2024-04-13",18,23003,"A",24206,21587,2540,6562,2303,15905,0,124,3712,393,812,-127,-450,-2,548,735,999,0
"2024-04-13",19,23271,"A",24736,21717,2760,6562,2986,15905,0,353,3384,877,848,659,-450,-162,717,364,997,0
"2024-04-13",20,22923,"A",24743,21528,2980,6562,3731,15905,0,712,3902,908,850,843,-446,-162,730,285,993,0
"2024-04-13",21,22017,"A",24021,20589,3237,6562,4533,15905,0,650,4604,331,691,568,-342,-424,848,-88,767,0
"2024-04-13",22,21609,"A",23729,20287,3493,6562,5280,15905,0,634,5011,284,681,579,-287,-531,856,-168,750,0
"2024-04-13",23,20977,"A",23549,19758,3744,6562,5713,15905,0,712,4737,934,965,999,-315,-501,990,-544,976,0
"2024-04-13",24,20026,"A",22735,18912,3994,6562,6190,15905,0,709,4564,990,992,1003,-345,-530,999,-625,996,0
"2024-04-13",25,19632,"A",22584,18529,4143,6562,6564,15905,0,567,4442,1002,992,1003,-345,-531,999,-1009,946,0
"2024-04-13",26,19334,"A",22455,18289,4292,6562,6625,15905,0,670,4454,1001,991,1003,-345,-531,999,-1075,943,0
"2024-04-13",27,19043,"A",22267,17873,4441,6562,6561,15905,0,630,4628,720,904,1003,-345,-531,999,-1218,992,0
"2024-04-13",28,18517,"A",22157,17289,4589,6562,6578,15905,0,994,4498,691,889,1001,-375,-531,999,-1240,996,0
"2024-04-13",29,17657,"A",21292,16448,4661,6562,6532,15905,0,915,4516,325,429,508,-450,-531,628,-1239,997,0
"2024-04-13",30,17371,"A",21070,16224,4733,6562,6315,15905,0,979,4392,291,388,457,-450,-531,600,-1239,987,0
"2024-04-13",31,17396,"A",21035,16310,4795,6562,6062,15905,0,918,4856,312,551,9,-450,-531,108,-1240,369,0
"2024-04-13",32,18007,"A",21619,16922,4856,6562,5323,15905,0,977,4980,313,567,1,-436,-460,71,-1239,317,0
"2024-04-13",33,18771,"A",22530,17722,4857,6562,4328,15905,0,863,5264,324,620,-540,-310,-173,-133,-1240,480,0
"2024-04-13",34,20339,"A",23262,19172,4857,6562,3321,15905,0,186,5386,325,625,-659,-190,-1,-148,-1239,501,0
"2024-04-13",35,22109,"A",25676,20878,4758,6562,2703,15905,0,132,5557,370,615,-965,-288,-71,-371,-1240,863,0
"2024-04-13",36,23368,"A",26772,22049,4659,6562,2101,15905,0,2,5399,381,619,-1010,-291,47,-386,-1215,896,0
"2024-04-13",37,24955,"A",28005,23437,4428,6562,1564,15905,0,6,5210,915,953,-1015,-413,-117,-172,-827,988,0
"2024-04-13",38,25290,"A",28273,23747,4196,6562,971,15905,0,1,5188,964,983,-1014,-394,-170,-157,-747,997,0
"2024-04-13",39,25146,"A",28073,23674,3936,6562,511,15905,0,4,5029,921,955,-829,-445,-433,-322,-394,998,0
"2024-04-13",40,25506,"A",28377,23976,3676,6562,91,15905,0,5,4982,912,953,-807,-450,-452,-334,-323,997,0
"2024-04-13",41,25718,"A",27890,24117,3503,6562,0,15905,0,2,4837,551,940,-386,-450,-529,-284,-21,998,0
"2024-04-13",42,25779,"A",27849,24036,3329,6562,0,15905,0,1,4757,526,939,-307,-451,-531,-280,9,998,0
"2024-04-13",43,25265,"A",26988,23565,3211,6562,0,15905,0,5,4283,918,959,93,-451,-531,211,-236,998,0
"2024-04-13",44,24685,"A",26469,23089,3093,6562,0,15905,0,8,4339,953,960,111,-450,-531,242,-295,993,0
"2024-04-13",45,23706,"A",26365,22211,3007,6562,0,15905,0,6,0,799,909,-89,-450,-531,-423,-660,726,0
"2024-04-13",46,22916,"A",25793,21506,2920,6562,0,15905,0,125,0,776,896,-104,-450,-531,-476,-691,703,0
"2024-04-13",47,21082,"A",24406,19749,2871,6562,0,15905,0,748,0,-172,371,-390,-450,-531,-218,-315,723,0
"2024-04-13",48,20171,"A",23450,18937,2821,6562,0,15905,0,615,0,-295,315,-432,-450,-531,-200,-256,726,0
"2024-04-14",1,19768,"A",23900,18551,2779,6562,0,15905,0,663,0,-483,-89,-645,-429,-531,-603,-189,727,0
"2024-04-14",2,19488,"A",23946,18313,2737,6562,0,15905,0,944,0,-496,-125,-661,-387,-531,-632,-182,727,0
"2024-04-14",3,19394,"A",23224,18286,2738,6562,0,15905,0,939,0,-305,41,-534,-354,-531,-422,-245,681,0
"2024-04-14",4,19446,"A",23140,18438,2739,6562,0,15905,0,865,0,-283,56,-524,-330,-531,-407,-254,677,0
"2024-04-14",5,19199,"A",22577,18201,2671,6562,0,15905,0,922,0,-76,18,-497,-330,-531,-274,-248,678,0
"2024-04-14",6,18735,"A",22137,17698,2603,6562,0,15905,0,975,0,-57,12,-499,-330,-531,-265,-245,678,0
"2024-04-14",7,17995,"A",22336,16936,2531,6562,0,15905,0,977,0,-190,-238,-850,-330,-531,-514,-211,658,0
"2024-04-14",8,17842,"A",22236,16696,2458,6562,0,15905,0,980,0,-201,-258,-856,-330,-531,-532,-206,656,0
"2024-04-14",9,17869,"A",22148,16721,2338,6562,0,15905,0,968,0,-171,-80,-941,-330,-531,-544,-214,640,0
"2024-04-14",10,17751,"A",22003,16560,2217,6562,0,15905,0,966,0,-169,-57,-947,-330,-531,-544,-208,636,0
"2024-04-14",11,18079,"A",21684,16728,2087,6562,0,15905,0,935,0,88,331,-977,-330,-531,-235,-97,515,0
"2024-04-14",12,18092,"A",21599,16696,1956,6562,0,15905,0,899,0,135,363,-977,-330,-531,-214,-56,508,0
"2024-04-14",13,18592,"A",21781,17086,1847,6562,5,15905,0,891,0,100,69,-937,-330,-531,100,318,708,0
"2024-04-14",14,19006,"A",22099,17368,1738,6562,227,15905,0,796,0,96,52,-919,-347,-531,123,390,728,0
"2024-04-14",15,20043,"A",22175,18286,1775,6562,747,15905,0,494,0,-40,763,-184,-383,-531,562,658,854,0
"2024-04-14",16,20224,"A",22244,18632,1811,6562,1453,15905,0,421,0,-7,830,-139,-422,-531,594,699,866,0
"2024-04-14",17,20967,"A",22958,19298,1961,6562,2324,15905,0,510,0,110,891,567,-450,-531,608,735,910,0
"2024-04-14",18,0,"F",0,0,2111,6562,3714,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",19,0,"F",0,0,2179,6562,4735,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",20,0,"F",0,0,2246,6562,5682,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",21,0,"F",0,0,2316,6562,6456,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",22,0,"F",0,0,2386,6562,7050,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",23,0,"F",0,0,2520,6562,7472,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",24,0,"F",0,0,2653,6562,7704,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",25,0,"F",0,0,2799,6562,7740,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",26,0,"F",0,0,2944,6562,7651,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",27,0,"F",0,0,3082,6562,7499,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",28,0,"F",0,0,3220,6562,7255,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",29,0,"F",0,0,3286,6562,6869,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",30,0,"F",0,0,3351,6562,6322,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",31,0,"F",0,0,3406,6562,5613,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",32,0,"F",0,0,3460,6562,4805,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",33,0,"F",0,0,3480,6562,3973,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",34,0,"F",0,0,3500,6562,3189,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",35,0,"F",0,0,3442,6562,2500,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",36,0,"F",0,0,3383,6562,1879,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",37,0,"F",0,0,3300,6562,1293,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",38,0,"F",0,0,3216,6562,760,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",39,0,"F",0,0,3179,6562,320,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",40,0,"F",0,0,3142,6562,43,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",41,0,"F",0,0,3144,6562,0,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",42,0,"F",0,0,3146,6562,0,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",43,0,"F",0,0,3213,6562,0,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",44,0,"F",0,0,3280,6562,0,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",45,0,"F",0,0,3368,6562,0,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",46,0,"F",0,0,3455,6562,0,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",47,0,"F",0,0,3549,6562,0,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-14",48,0,"F",0,0,3642,6562,0,15905,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",1,0,"F",0,0,3705,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",2,0,"F",0,0,3768,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",3,0,"F",0,0,3785,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",4,0,"F",0,0,3802,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",5,0,"F",0,0,3808,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",6,0,"F",0,0,3813,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",7,0,"F",0,0,3826,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",8,0,"F",0,0,3838,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",9,0,"F",0,0,3848,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",10,0,"F",0,0,3858,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",11,0,"F",0,0,3865,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",12,0,"F",0,0,3872,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",13,0,"F",0,0,3889,6562,59,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",14,0,"F",0,0,3905,6562,234,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",15,0,"F",0,0,3989,6562,590,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",16,0,"F",0,0,4073,6562,1105,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",17,0,"F",0,0,4214,6562,1736,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",18,0,"F",0,0,4354,6562,2447,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",19,0,"F",0,0,4486,6562,3198,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",20,0,"F",0,0,4618,6562,3947,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",21,0,"F",0,0,4675,6562,4660,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",22,0,"F",0,0,4732,6562,5360,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",23,0,"F",0,0,4792,6562,6062,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",24,0,"F",0,0,4851,6562,6729,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",25,0,"F",0,0,4878,6562,7300,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",26,0,"F",0,0,4905,6562,7687,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",27,0,"F",0,0,4926,6562,7821,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",28,0,"F",0,0,4947,6562,7745,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",29,0,"F",0,0,4953,6562,7514,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",30,0,"F",0,0,4958,6562,7116,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",31,0,"F",0,0,4986,6562,6541,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",32,0,"F",0,0,5014,6562,5836,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",33,0,"F",0,0,4966,6562,5068,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",34,0,"F",0,0,4917,6562,4299,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",35,0,"F",0,0,4846,6562,3566,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",36,0,"F",0,0,4775,6562,2801,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",37,0,"F",0,0,4662,6562,1949,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",38,0,"F",0,0,4549,6562,1132,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",39,0,"F",0,0,4433,6562,495,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",40,0,"F",0,0,4317,6562,109,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",41,0,"F",0,0,4278,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",42,0,"F",0,0,4239,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",43,0,"F",0,0,4254,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",44,0,"F",0,0,4269,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",45,0,"F",0,0,4258,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",46,0,"F",0,0,4247,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",47,0,"F",0,0,4244,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-15",48,0,"F",0,0,4241,6562,0,15907,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",1,0,"F",0,0,4235,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",2,0,"F",0,0,4229,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",3,0,"F",0,0,4190,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",4,0,"F",0,0,4150,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",5,0,"F",0,0,4109,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",6,0,"F",0,0,4068,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",7,0,"F",0,0,4025,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",8,0,"F",0,0,3981,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",9,0,"F",0,0,3923,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",10,0,"F",0,0,3865,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",11,0,"F",0,0,3804,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",12,0,"F",0,0,3743,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",13,0,"F",0,0,3679,6562,83,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",14,0,"F",0,0,3615,6562,323,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",15,0,"F",0,0,3663,6562,792,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",16,0,"F",0,0,3710,6562,1438,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",17,0,"F",0,0,3756,6562,2185,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",18,0,"F",0,0,3801,6562,2969,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",19,0,"F",0,0,3844,6562,3741,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",20,0,"F",0,0,3887,6562,4490,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",21,0,"F",0,0,3837,6562,5202,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",22,0,"F",0,0,3786,6562,5830,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",23,0,"F",0,0,3731,6562,6335,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",24,0,"F",0,0,3676,6562,6721,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",25,0,"F",0,0,3617,6562,6997,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",26,0,"F",0,0,3557,6562,7167,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",27,0,"F",0,0,3499,6562,7236,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",28,0,"F",0,0,3441,6562,7193,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",29,0,"F",0,0,3381,6562,7032,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",30,0,"F",0,0,3320,6562,6754,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",31,0,"F",0,0,3257,6562,6355,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",32,0,"F",0,0,3194,6562,5819,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",33,0,"F",0,0,3044,6562,5149,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",34,0,"F",0,0,2894,6562,4413,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",35,0,"F",0,0,2749,6562,3677,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",36,0,"F",0,0,2603,6562,2931,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",37,0,"F",0,0,2468,6562,2155,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",38,0,"F",0,0,2333,6562,1373,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",39,0,"F",0,0,2242,6562,643,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",40,0,"F",0,0,2151,6562,135,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",41,0,"F",0,0,2068,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",42,0,"F",0,0,1984,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",43,0,"F",0,0,1909,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",44,0,"F",0,0,1834,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",45,0,"F",0,0,1840,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",46,0,"F",0,0,1846,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",47,0,"F",0,0,1853,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-16",48,0,"F",0,0,1860,6562,0,15908,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",1,0,"F",0,0,1868,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",2,0,"F",0,0,1875,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",3,0,"F",0,0,1886,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",4,0,"F",0,0,1897,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",5,0,"F",0,0,1910,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",6,0,"F",0,0,1923,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",7,0,"F",0,0,1937,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",8,0,"F",0,0,1951,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",9,0,"F",0,0,1929,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",10,0,"F",0,0,1906,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",11,0,"F",0,0,1884,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",12,0,"F",0,0,1861,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",13,0,"F",0,0,1840,6562,84,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",14,0,"F",0,0,1819,6562,340,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",15,0,"F",0,0,1856,6562,851,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",16,0,"F",0,0,1892,6562,1547,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",17,0,"F",0,0,1937,6562,2326,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",18,0,"F",0,0,1981,6562,3137,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",19,0,"F",0,0,2034,6562,3940,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",20,0,"F",0,0,2086,6562,4719,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",21,0,"F",0,0,2041,6562,5443,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",22,0,"F",0,0,1996,6562,6024,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",23,0,"F",0,0,1952,6562,6395,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",24,0,"F",0,0,1908,6562,6647,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",25,0,"F",0,0,1866,6562,6864,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",26,0,"F",0,0,1824,6562,6945,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",27,0,"F",0,0,1797,6562,6795,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",28,0,"F",0,0,1770,6562,6528,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",29,0,"F",0,0,1745,6562,6268,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",30,0,"F",0,0,1720,6562,5958,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",31,0,"F",0,0,1697,6562,5526,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",32,0,"F",0,0,1673,6562,5009,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",33,0,"F",0,0,1596,6562,4454,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",34,0,"F",0,0,1518,6562,3850,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",35,0,"F",0,0,1448,6562,3180,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",36,0,"F",0,0,1377,6562,2472,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",37,0,"F",0,0,1315,6562,1765,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",38,0,"F",0,0,1253,6562,1092,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",39,0,"F",0,0,1200,6562,504,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",40,0,"F",0,0,1146,6562,110,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",41,0,"F",0,0,1101,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",42,0,"F",0,0,1056,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",43,0,"F",0,0,1019,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",44,0,"F",0,0,982,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",45,0,"F",0,0,990,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",46,0,"F",0,0,997,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",47,0,"F",0,0,1007,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-17",48,0,"F",0,0,1016,6562,0,15910,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",1,0,"F",0,0,1028,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",2,0,"F",0,0,1039,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",3,0,"F",0,0,1072,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",4,0,"F",0,0,1104,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",5,0,"F",0,0,1139,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",6,0,"F",0,0,1174,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",7,0,"F",0,0,1212,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",8,0,"F",0,0,1249,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",9,0,"F",0,0,1293,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",10,0,"F",0,0,1337,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",11,0,"F",0,0,1384,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",12,0,"F",0,0,1430,6562,0,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",13,0,"F",0,0,1479,6562,80,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",14,0,"F",0,0,1528,6562,316,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",15,0,"F",0,0,1622,6562,780,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",16,0,"F",0,0,1716,6562,1394,15912,0,0,0,0,0,0,0,0,0,0,0,0
"2024-04-18",17,0,"F",0,0,1814,6562,2064,15912,0,0,0,0,0,0,0,0,0,0,0,0
